id,timestamp,name,gesture,palmPX,palmPY,palmPZ,f0PosX,f0PosY,f0PosZ,f1PosX,f1PosY,f1PosZ,f2PosX,f2PosY,f2PosZ,f3PosX,f3PosY,f3PosZ,f4PosX,f4PosY,f4PosZ,Df0palm,Df1palm,Df2palm,Df3palm,Df4palm,Df0f1,Df0f2,Df0f3,Df0f4,Df1f0,Df1f2,Df1f3,Df1f4,Df2f0,Df2f1,Df2f3,Df2f4,Df3f0,Df3f1,Df3f2,Df3f4,Df4f0,Df4f1,Df4f2,Df4f3,handDirX,handDirY,handDirZ,f0DirX,f0DirY,f0DirZ,f1DirX,f1DirY,f1DirZ,f2DirX,f2DirY,f2DirZ,f3DirX,f3DirY,f3DirZ,f4DirX,f4DirY,f4DirZ,f0Ext,f1Ext,f2Ext,f3Ext,f4Ext,Confidence
11,1449083399685,Andressa,9,38.99756,272.2895,59.3215,25.49266,243.7658,100.2879,27.10938,248.9892,95.38089,31.36685,241.1771,90.83834,42.81564,238.8603,78.62663,45.01878,237.4496,66.36103,51.7249145581836,44.5768892543576,44.9843391819403,38.8269365483552,36.08455175666,7.39229484151618,11.4522784561118,28.1705095765509,39.6551404370835,7.39229484151618,10.0043164612508,25.1058917367664,36.0129609009457,11.4522784561118,10.0043164612508,16.9074399997273,28.288211184573,28.1705095765509,25.1058917367664,16.9074399997273,12.5489228091297,39.6551404370835,36.0129609009457,28.288211184573,12.5489228091297,-0.9477218,-0.195913,-0.2500763,-0.7516288,-0.6393333,0.1596387,0.932832,-0.1435302,0.3290142,0.8741055,-0.0729068,0.478406,0.8530271,0.06461084,0.5165142,0.6616915,0.1715392,0.7286746,0.0,0.0,0.0,0.0,0.0,0.362451
12,1449083403718,Andressa,0,68.19362,255.5671,73.24303,18.24967,264.2747,82.08532,11.52598,278.8856,57.88693,8.509039,266.4539,52.4215,16.79822,248.6651,38.25733,32.41143,240.826,39.10507,51.4647254102276,63.1800378370773,64.1502450022803,62.5657931808284,51.614276705108,29.0574507177793,31.3025736207536,46.5572152982717,50.9730784650353,29.0574507177793,13.9120503571749,36.420873904455,47.3028930516859,31.3025736207536,13.9120503571749,24.2038017907274,37.4898746548247,46.5572152982717,36.420873904455,24.2038017907274,17.4978818492929,50.9730784650353,47.3028930516859,37.4898746548247,17.4978818492929,-0.2528584,0.3676589,-0.8947015,-0.7770555,0.1179118,-0.6181942,-0.8502821,-0.3621344,0.3806797,-0.8604721,-0.1970326,0.4693529,-0.9647811,-0.06396166,0.2546023,-0.9707766,0.1256479,0.2039908,0.0,0.0,0.0,0.0,0.0,0.6108017
13,1449083415451,Andressa,1,34.72362,236.4547,82.16178,27.26905,284.7388,49.84156,-5.594459,262.9997,84.50722,-10.660085,255.8852,90.27531,-9.273068,241.0438,96.67477,-1.6296555,226.4043,101.1185,58.580551940053,48.331176854691,50.0316308391566,46.5576357771665,42.2163482345596,52.4828625528073,62.502537588012,73.7467286867775,82.8740411355516,52.4828625528073,10.485982111514,25.3855074461094,40.395633090969,62.502537588012,10.485982111514,16.2277891323421,32.6878407738562,73.7467286867775,25.3855074461094,16.2277891323421,17.1025997874624,82.8740411355516,40.395633090969,32.6878407738562,17.1025997874624,-0.5957625,-0.3822149,-0.7062496,-0.3819977,0.27051,-0.8836685,0.11168697,0.3966041,0.9109819,0.05339618,0.586061,0.8082642,-0.04027758,0.7273744,0.684806,-0.04897908,0.892926,0.4472673,1.0,0.0,0.0,0.0,0.0,0.4454788
14,1449083422635,Andressa,2,32.8181,260.3457,76.53476,52.91229,317.0807,49.94154,-34.66989,290.6985,71.43823,12.17462,279.4188,114.4811,15.15399,265.8684,114.9862,14.34293,253.3276,107.8818,66.2269705901461,74.3958865776178,47.5129028568608,42.9740565940647,37.3011228306116,94.1416439870651,85.592737877366,91.5607809995777,94.9809491401826,94.1416439870651,65.0440301010158,71.1789521859178,72.1068960366695,85.592737877366,65.0440301010158,14.002935912065,27.193963557821,91.5607809995777,71.1789521859178,14.002935912065,14.5582854694053,94.9809491401826,72.1068960366695,27.193963557821,14.5582854694053,-0.8525555,0.023543967,-0.516658,-0.2605059,0.5877248,-0.7596684,-0.9292194,0.1904789,0.3090069,0.5417311,0.13735551,0.8201163,0.5534926,0.2810366,0.7730619,0.4995314,0.5533205,0.6522891,1.0,1.0,0.0,0.0,0.0,0.1971323
15,1449083451434,Andressa,3,19.54772,176.8005,78.36494,49.45462,205.083,104.9582,31.76874,230.2245,18.35678,10.091636,228.7377,12.857735,-11.372224,231.2659,33.59268,11.803843,215.0708,106.53405,49.047608935926,81.2964508788986,84.1631745169355,77.0267301005132,48.1753040017606,91.9372523385428,102.961151127453,97.4034168172626,39.0019421079914,91.9372523385428,22.4176021112502,45.7699421589336,91.6958277722933,102.961151127453,22.4176021112502,29.9551056184439,94.7137450223577,97.4034168172626,45.7699421589336,29.9551056184439,78.2610493124195,39.0019421079914,91.6958277722933,94.7137450223577,78.2610493124195,-0.1417545,0.8674477,-0.4759785,-0.0961784,0.9736417,0.2011733,-0.02931179,0.7290745,-0.6828137,-0.09432302,0.5957926,-0.7970726,-0.1737306,0.7519406,-0.6353038,0.7297882,0.1876392,0.6565481,0.0,1.0,1.0,1.0,0.0,0.7988663
16,1449083465250,Andressa,4,-5.101514,215.7987,69.12989,-19.58057,191.9926,48.07395,-29.74663,264.3747,6.475343,-2.281022,263.5053,-0.725246,21.49282,249.8581,5.878914,43.25572,223.7798,23.21678,34.9255221956653,83.0228374275421,84.6383964858717,76.6034249208727,67.1583868275228,84.1017391874793,88.2879025811298,82.5587505367912,74.6780840385104,84.1017391874793,28.4086361752965,53.261094043694,85.1923136443056,88.2879025811298,28.4086361752965,28.1972845288045,64.9997245426371,82.5587505367912,53.261094043694,28.1972845288045,38.1354254618718,74.6780840385104,85.1923136443056,64.9997245426371,38.1354254618718,0.07115994,0.3146165,-0.9465439,0.2548155,-0.38866,-0.8854288,-0.203266,0.4926085,-0.8461009,0.0019340301,0.5624766,-0.8267972,0.1570594,0.5608536,-0.8128644,0.4439221,0.462989,-0.767164,0.0,1.0,1.0,1.0,1.0,1.0
17,1449083472451,Andressa,5,20.51935,227.1654,84.33866,-26.12535,232.4537,58.36862,-0.7158632,269.7806,33.30774,15.83761,249.5526,20.1955,0.2069525,212.4754,51.0637,14.26892,204.5343,51.78161,53.6483662833634,69.8030345469236,68.0991691382078,41.6610707492912,40.1397966664788,51.6537848199966,59.2492646793022,33.8512615807299,49.5438587340731,51.6537848199966,29.2473230795067,60.0040820995384,69.4506283935419,59.2492646793022,29.2473230795067,50.7137999854799,55.0165041495144,33.8512615807299,60.0040820995384,50.7137999854799,16.1656516213281,49.5438587340731,69.4506283935419,55.0165041495144,16.1656516213281,0.3234341,0.5466045,-0.7724034,-0.1738656,0.1994644,-0.9643484,-0.6920179,-0.3081746,-0.6525772,-0.7548174,-0.2827692,-0.5918236,-0.7321252,-0.4877834,0.4754235,-0.8852015,-0.1359941,0.4448691,0.0,0.0,0.0,0.0,0.0,0.7228648
18,1449083491250,Andressa,6,57.43375,234.366,62.30045,23.23998,270.2982,31.57862,31.33159,247.3937,36.64088,31.31994,236.7641,36.11122,36.30653,224.6574,35.01864,47.00229,214.6689,34.88583,58.3490033170076,38.8543216814793,37.0652692190435,35.8466449471933,35.3325741598594,24.8198343762472,34.7953006122076,47.6018496828826,60.5844805110351,24.8198343762472,10.6439554119289,23.3320281949361,36.3273452607065,34.7953006122076,10.6439554119289,13.1441172844722,27.1259405790027,47.6018496828826,23.3320281949361,13.1441172844722,14.6356151567488,60.5844805110351,36.3273452607065,27.1259405790027,14.6356151567488,0.7310445,0.4349102,-0.5257166,0.10410288,0.7043403,-0.7020343,-0.6962684,-0.533533,0.4799726,-0.7325359,-0.4273121,0.5297057,-0.844201,-0.2855661,0.4536052,-0.9040458,-0.1828882,0.3863188,1.0,0.0,0.0,0.0,0.0,0.4216482
19,1449083505467,Andressa,7,68.58255,217.634,61.51442,35.05452,246.5967,56.90489,11.8696,234.721,22.20784,20.85416,210.3747,50.95325,30.17922,197.9822,50.95326,43.323,190.0833,46.54221,44.5478862726461,71.089668353454,49.4200894746877,44.4155614120952,40.2672427493363,43.3924488553292,39.3655760509476,49.2277835889495,58.0543175868516,43.3924488553292,38.7346634974393,50.1180892188847,59.7861000422814,39.3655760509476,38.7346634974393,15.5121933085674,30.5962146785915,49.2277835889495,50.1180892188847,15.5121933085674,15.9569795647353,58.0543175868516,59.7861000422814,30.5962146785915,15.9569795647353,-0.0679768,0.2988111,-0.9518393,-0.3594348,0.1647295,-0.9184838,-0.8928114,-0.1819863,-0.4119296,-0.4517871,-0.4209397,0.786281,-0.5255676,-0.2318612,0.8181005,-0.6278835,0.04999297,0.7760742,0.0,0.0,0.0,0.0,0.0,0.506809
20,1449083511617,Andressa,8,40.56492,244.762,44.43256,32.52785,219.4612,21.34934,9.78643,220.2315,29.58924,16.7264,213.4524,30.56686,29.98005,210.2382,31.15561,43.04944,213.5044,28.32342,35.1949200073748,42.1030293321606,41.7645842702923,38.5206282896422,35.296098055785,24.214181377785,19.2756052641712,13.7374918013177,13.9706081696196,24.214181377785,9.76363194685974,22.6099878984502,33.983084526682,19.2756052641712,9.76363194685974,13.6622125935853,26.4308240853935,13.7374918013177,22.6099878984502,13.6622125935853,13.770620362159,13.9706081696196,33.983084526682,26.4308240853935,13.770620362159,-0.023985885,0.5184585,-0.8539024,0.4256975,-0.2846983,-0.8586933,0.08749,-0.7315639,0.6748487,-0.07496509,-0.6599129,0.7466711,-0.2207917,-0.6192856,0.7527968,-0.4429705,-0.5168644,0.7321533,0.0,0.0,0.0,0.0,0.0,0.4466993
21,1449083527567,Andressa,9,11.27486,211.403,48.20845,19.87696,206.6016,86.24193,30.04494,219.4118,82.9147,36.84831,213.8065,80.43649,38.73013,204.3625,68.82288,24.40606,178.9554,72.91414,39.2905753795412,40.2637382002981,41.2141489334314,35.048683954621,42.845399399027,16.6989032695659,19.3395084089495,25.7732244895487,31.0287748787393,16.6989032695659,9.15700502030562,22.3721877655038,42.0550988477123,19.3395084089495,9.15700502030562,15.087138983318,37.7640079565778,25.7732244895487,22.3721877655038,15.087138983318,29.4537154066134,31.0287748787393,42.0550988477123,37.7640079565778,29.4537154066134,-0.747276,-0.4332376,0.5037546,-0.3629212,-0.5898284,0.7213159,0.8558389,0.2337598,-0.4612852,0.8311786,0.4348911,-0.3462186,0.7296396,0.5711381,-0.3759124,0.7759145,0.5289712,0.3435574,0.0,0.0,0.0,0.0,0.0,0.2810508
22,1449083540300,Andressa,Close,39.03383,212.146,61.54348,15.20495,199.5954,22.93719,8.594841,210.8645,37.85474,11.89781,203.9284,33.92486,28.52635,206.0522,18.64246,43.47525,197.4356,22.29702,47.0726669277159,38.5927567812023,39.584651420934,44.5894563713634,42.1492346842006,19.8312332928512,12.2837340350665,15.4190389993014,28.3619705317067,19.8312332928512,8.64518298943013,28.1012952159749,40.487296975164,12.2837340350665,8.64518298943013,22.6899804387286,34.2780824390258,15.4190389993014,28.1012952159749,22.6899804387286,17.6380496183303,28.3619705317067,40.487296975164,34.2780824390258,17.6380496183303,0.3850933,0.7312318,-0.5629944,0.3235543,-0.016527029,-0.9460154,-0.2319696,-0.8642488,0.4463426,-0.4551645,-0.754351,0.4729139,-0.7818916,-0.6198922,0.06567694,-0.958279,-0.2599872,0.1183726,0.0,0.0,0.0,0.0,0.0,0.663158
23,1449083561433,Andressa2,Open,2.032862,191.5264,72.85816,-61.27924,199.8261,67.88774,-16.68874,214.0166,-5.799775,1.864992,207.7887,-14.02118,27.97899,199.4751,-3.503915,52.24704,181.2373,22.43317,64.0650591028901,83.9255587062112,88.3885151077287,81.0405316481081,71.9036557391641,87.2968949308791,103.73644370861,114.307054771388,123.706513480137,87.2968949308791,21.2290864297812,47.0330179444977,81.3889158172836,103.73644370861,21.2290864297812,29.3552176632547,67.6200277155208,114.307054771388,47.0330179444977,29.3552176632547,39.9294540182896,123.706513480137,81.3889158172836,67.6200277155208,39.9294540182896,-0.05282414,-0.1381138,-0.9890039,-0.7080529,0.08245656,-0.7010669,0.0021309768,0.2170272,-0.9761509,0.009535646,0.2062712,-0.9784453,0.1586404,0.2200693,-0.9624941,0.4432023,0.1267034,-0.8874178,1.0,1.0,1.0,1.0,1.0,1.0
24,1449083571332,Andressa2,0,22.80282,237.6415,58.38295,-25.10771,241.3444,46.14914,-19.2998,247.4718,49.87461,-17.99524,235.6682,47.74069,-10.91452,224.3525,43.50925,3.087302,223.5566,17.38677,49.5881493538902,44.0648815377074,42.2102099099707,39.1757715433851,47.621407635304,9.23252707178252,9.24122576983933,22.297361762697,44.0311932293796,9.23252707178252,12.0659137678558,25.4039263772504,46.1375944285457,9.24122576983933,12.0659137678558,14.0034701392387,38.892521569978,22.297361762697,25.4039263772504,14.0034701392387,29.6502951436995,44.0311932293796,46.1375944285457,38.892521569978,29.6502951436995,0.1666157,0.548226,-0.8195434,-0.252828,-0.1474922,-0.9561757,-0.2979927,-0.6538691,0.6954233,-0.3027259,-0.5903135,0.7482231,-0.4204434,-0.4166718,0.8059388,-0.947731,-0.1138058,0.2980037,0.0,0.0,0.0,0.0,0.0,0.5269186
25,1449083575082,Andressa2,1,16.73897,205.7208,77.56324,22.21198,256.7461,47.47739,-20.78972,226.7353,86.58977,-21.39774,219.9998,93.9592,-18.0643,207.218,99.05042,-13.23115,192.3297,97.78243,60.1540129713124,44.3564273399951,44.4189321426433,41.4596722326401,39.1106176776242,66.1536824356704,74.4720276212596,83.050760749896,90.1902210020145,66.1536824356704,10.154732999254,23.5665727885516,37.3872749869821,74.4720276212596,10.154732999254,14.2979079978364,29.4405255061848,83.050760749896,23.5665727885516,14.2979079978364,15.9008514365237,90.1902210020145,37.3872749869821,29.4405255061848,15.9008514365237,-0.4517804,-0.2727746,-0.8337668,-0.1563596,0.2592837,-0.9515537,0.2303036,0.138422878,0.9491983,0.2338899,0.3359889,0.8939331,0.1649159,0.4789882,0.8427702,0.08632301,0.5845676,0.7669952,1.0,0.0,0.0,0.0,0.0,0.4343403
26,1449083578699,Andressa2,2,12.87105,208.6383,81.81969,34.32515,248.7549,35.36405,-50.93665,244.6575,61.023,-6.885605,239.9234,104.599,-7.003079,227.8068,111.415,-7.563303,214.0661,110.5734,65.0225225501838,76.1739901222485,43.4638963536211,40.5023116689406,35.7038462877593,89.1408000808986,81.0578488876198,89.0617510622234,92.8169019115001,89.1408000808986,62.1507025391019,68.9540604137425,72.6170981173121,81.0578488876198,62.1507025391019,13.924052418476,26.5541625169096,89.0617510622234,68.9540604137425,13.924052418476,13.7872466472638,92.8169019115001,72.6170981173121,26.5541625169096,13.7872466472638,-0.7747766,-0.2072506,-0.5964599,-0.2963958,0.1348165,-0.945237,-0.8689035,0.4538298,0.1972124,0.6459825,0.3117977,0.6965564,0.6370797,0.4551072,0.6212832,0.6531366,0.6702639,0.3512552,1.0,1.0,0.0,0.0,0.0,0.5804012
27,1449083590132,Andressa2,3,30.57695,200.334,67.33416,14.8029,230.481,87.59334,7.679593,253.3917,6.845934,-3.417736,245.9804,0.3347157,-22.30896,231.2167,17.8206,-2.666835,229.2103,88.03423,39.6023555511271,83.6561555944131,87.9111878862109,78.7548025417927,48.6599970193583,84.2382911274532,90.4805353723474,79.0340859874385,17.5219776881911,84.2382911274532,14.8494606811655,38.8783562281898,85.3437308719936,90.4805353723474,14.8494606811655,29.6757973957312,89.2932613084864,79.0340859874385,38.8783562281898,29.6757973957312,72.9385912943982,17.5219776881911,85.3437308719936,89.2932613084864,72.9385912943982,-0.5471373,0.3984677,-0.7360885,-0.9607433,0.2630754,0.08785441,-0.5041324,0.6365686,-0.5835056,-0.3789868,0.6161644,-0.6903834,-0.5042888,0.6127505,-0.6084603,0.2969031,0.7469032,0.5948283,0.0,1.0,1.0,1.0,0.0,0.9521007
28,1449083597082,Andressa2,4,23.97909,189.7664,79.28183,33.88712,225.7269,90.27308,27.47796,226.8605,3.365985,3.517165,222.3699,-0.2420685,-16.76521,216.468,15.40436,-35.96873,209.3832,48.57113,38.8878366759799,84.56669616026,88.3504131369699,80.3330964848193,70.1549130813735,87.1506199309431,95.533336966094,90.8666654875721,82.9825571171096,87.1506199309431,24.6436057579425,47.01590855143,79.8409410216188,95.533336966094,24.6436057579425,26.2888550233667,64.1140982565638,90.8666654875721,47.01590855143,26.2888550233667,38.9744777308048,82.9825571171096,79.8409410216188,64.1140982565638,38.9744777308048,-0.2506399,0.6361457,-0.7297231,-0.4319024,0.8922988,-0.131069,-0.141278,0.5577533,-0.8178879,-0.2121278,0.3911453,-0.8955408,-0.311139,0.3136425,-0.8971179,-0.5713132,0.2365679,-0.7858942,0.0,1.0,1.0,1.0,1.0,0.97733
29,1449083610265,Andressa2,5,56.02923,236.0761,71.09998,15.54308,252.4571,49.96538,40.27456,276.3876,23.63103,44.48611,267.0764,15.7018,30.4454,235.8593,16.87823,44.02278,221.4967,22.79475,48.5466074514965,64.2683117243767,64.5393531702441,59.9726916715143,51.8831251621242,43.3455365613052,47.1845142859311,39.9148385849336,50.0912823634883,43.3455365613052,12.9912350589567,42.2696129459933,55.0554688116283,47.1845142859311,12.9912350589567,34.2577912889383,46.1446557043098,39.9148385849336,42.2696129459933,34.2577912889383,20.6371266469328,50.0912823634883,55.0554688116283,46.1446557043098,20.6371266469328,0.3545532,0.5380159,-0.7643863,-0.04813584,0.11678519,-0.9905334,-0.8545468,-0.3783515,-0.3554555,-0.9286616,-0.2560533,-0.2681293,-0.9596816,-0.1771358,-0.2180006,-0.9789509,0.009245912,-0.2034906,0.0,0.0,0.0,0.0,0.0,0.4760529
